time,IN_A,IN_B,OUT_1,OUT_2
8.269999999999999e-09,0,0,0,0
8.279999999999999e-09,0,0,0,0
8.29e-09,0,0,0,0
8.3e-09,0,0,0,0
8.31e-09,0,0,0,0
8.32e-09,0,0,0,0
8.329999999999999e-09,0,0,0,0
8.339999999999999e-09,0,0,0,0
8.349999999999999e-09,0,0,0,0
8.36e-09,0,0,0,0
8.37e-09,0,0,0,0
8.38e-09,0,0,0,0
8.39e-09,0,0,0,0
8.399999999999999e-09,0,0,0,0
8.409999999999999e-09,0,0,0,0
8.42e-09,0,0,0,0
8.43e-09,0,0,0,0
8.44e-09,0,0,0,0
8.45e-09,0,0,0,0
8.46e-09,0,0,0,0
8.469999999999999e-09,0,0,0,0
8.479999999999999e-09,0,0,0,0
8.49e-09,0,0,0,0
8.5e-09,0,0,0,0
8.51e-09,0,0,0,0
8.52e-09,0,0,0,0
8.53e-09,0,0,0,0
8.539999999999999e-09,0,0,0,0
8.549999999999999e-09,0,0,0,0
8.56e-09,0,0,0,0
8.57e-09,0,0,0,0
8.58e-09,0,0,0,0
8.59e-09,0,0,0,0
8.6e-09,0,0,0,0
8.609999999999999e-09,0,0,0,0
8.619999999999999e-09,0,0,0,0
8.63e-09,0,0,0,0
8.64e-09,0,0,0,0
8.65e-09,0,0,0,0
8.66e-09,0,0,0,0
8.67e-09,0,0,0,0
8.679999999999999e-09,0,0,0,0
8.689999999999999e-09,0,0,0,0
8.7e-09,0,0,0,0
8.71e-09,0,0,0,0
8.72e-09,0,0,0,0
8.73e-09,0,0,0,0
8.74e-09,0,0,0,0
8.749999999999999e-09,0,0,0,0
8.759999999999999e-09,0,0,0,0
8.77e-09,0,0,0,0
8.78e-09,0,0,0,0
8.79e-09,0,0,0,0
8.8e-09,0,0,0,0
8.809999999999999e-09,0,0,0,0
8.819999999999999e-09,0,0,0,0
8.829999999999999e-09,0,0,0,0
8.84e-09,0,0,0,0
8.85e-09,0,0,0,0
8.86e-09,0,0,0,0
8.87e-09,0,0,0,0
8.879999999999999e-09,0,0,0,0
8.889999999999999e-09,0,0,0,0
8.9e-09,0,0,0,0
8.91e-09,0,0,0,0
8.92e-09,0,0,0,0
8.93e-09,0,0,0,0
8.94e-09,0,0,0,0
8.949999999999999e-09,0,0,0,0
8.959999999999999e-09,0,0,0,0
8.97e-09,0,0,0,0
8.98e-09,0,0,0,0
8.99e-09,0,0,0,0
9e-09,0,0,0,0
9.01e-09,0,0,0,0
9.019999999999999e-09,0,0,0,0
9.029999999999999e-09,0,0,0,0
9.04e-09,0,0,0,0
9.05e-09,0,0,0,0
9.06e-09,0,0,0,0
9.07e-09,0,0,0,0
9.08e-09,0,0,0,0
9.089999999999999e-09,0,0,0,0
9.099999999999999e-09,0,0,0,0
9.11e-09,0,0,0,0
9.12e-09,0,0,0,0
9.13e-09,0,0,0,0
9.14e-09,0,0,0,0
9.15e-09,0,0,0,0
9.159999999999999e-09,0,0,0,0
9.169999999999999e-09,0,0,0,0
9.18e-09,0,0,0,0
9.19e-09,0,0,0,0
9.2e-09,0,0,0,0
9.21e-09,0,0,0,0
9.22e-09,0,0,0,0
9.229999999999999e-09,0,0,0,0
9.239999999999999e-09,0,0,0,0
9.25e-09,0,0,0,0
9.26e-09,0,0,0,0
9.27e-09,0,0,0,0
9.28e-09,0,0,0,0
9.289999999999999e-09,0,0,0,0
9.299999999999999e-09,0,0,0,0
9.309999999999999e-09,0,0,0,0
9.32e-09,0,0,0,0
9.33e-09,0,0,0,0
9.34e-09,0,0,0,0
9.35e-09,0,0,0,0
9.359999999999999e-09,0,0,0,0
9.369999999999999e-09,0,0,0,0
9.379999999999999e-09,0,0,0,0
9.39e-09,0,0,0,0
9.4e-09,0,0,0,0
9.41e-09,0,0,0,0
9.42e-09,0,0,0,0
9.429999999999999e-09,0,0,0,0
9.439999999999999e-09,0,0,0,0
9.45e-09,0,0,0,0
9.46e-09,0,0,0,0
9.47e-09,0,0,0,0
9.48e-09,0,0,0,0
9.49e-09,0,0,0,0
9.499999999999999e-09,0,0,0,0
9.509999999999999e-09,0,0,0,0
9.52e-09,0,0,0,0
9.53e-09,0,0,0,0
9.54e-09,0,0,0,0
9.55e-09,0,0,0,0
9.56e-09,0,0,0,0
9.569999999999999e-09,0,0,0,0
9.579999999999999e-09,0,0,0,0
9.59e-09,0,0,0,0
9.6e-09,0,0,0,0
9.61e-09,0,0,0,0
9.62e-09,0,0,0,0
9.63e-09,0,0,0,0
9.639999999999999e-09,0,0,0,0
9.649999999999999e-09,0,0,0,0
9.66e-09,0,0,0,0
9.67e-09,0,0,0,0
9.68e-09,0,0,0,0
9.69e-09,0,0,0,0
9.7e-09,0,0,0,0
9.709999999999999e-09,0,0,0,0
9.719999999999999e-09,0,0,0,0
9.73e-09,0,0,0,0
9.74e-09,0,0,0,0
9.75e-09,0,0,0,0
9.76e-09,0,0,0,0
9.769999999999999e-09,0,0,0,0
9.779999999999999e-09,0,0,0,0
9.789999999999999e-09,0,0,0,0
9.8e-09,0,0,0,0
9.81e-09,0,0,0,0
9.82e-09,0,0,0,0
9.83e-09,0,0,0,0
9.839999999999999e-09,0,0,0,0
9.849999999999999e-09,0,0,0,0
9.859999999999999e-09,0,0,0,0
9.87e-09,0,0,0,0
9.88e-09,0,0,0,0
9.89e-09,0,0,0,0
9.9e-09,0,0,0,0
9.909999999999999e-09,0,0,0,0
9.919999999999999e-09,0,0,0,0
9.929999999999999e-09,0,0,0,0
9.94e-09,0,0,0,0
9.95e-09,0,0,0,0
9.96e-09,0,0,0,0
9.97e-09,0,0,0,0
9.979999999999999e-09,0,0,0,0
9.989999999999999e-09,0,0,0,0
1e-08,0,0,0,0
1.001e-08,0,0,0,0
1.002e-08,0,0,0,0
1.003e-08,0,0,0,0
1.004e-08,0,0,0,0
1.0049999999999999e-08,0,0,0,0
1.0059999999999999e-08,0,0,0,0
1.007e-08,0,0,0,0
1.008e-08,0,0,0,0
1.009e-08,0,0,0,0
1.01e-08,0,0,0,0
1.011e-08,0,0,0,0
1.0119999999999999e-08,0,0,0,0
1.0129999999999999e-08,0,0,0,0
1.014e-08,0,0,0,0
1.015e-08,0,0,0,0
1.016e-08,0,0,0,0
1.017e-08,0,0,0,0
1.018e-08,0,0,0,0
1.0189999999999999e-08,0,0,0,0
1.0199999999999999e-08,0,0,0,0
1.021e-08,0,0,0,0
1.022e-08,0,0,0,0
1.023e-08,0,0,0,0
1.024e-08,0,0,0,0
1.0249999999999999e-08,0,0,0,0
1.0259999999999999e-08,0,0,0,0
1.0269999999999999e-08,0,0,0,0
1.028e-08,0,0,0,0
1.029e-08,0,0,0,0
1.03e-08,0,0,0,0
1.031e-08,0,0,0,0
1.0319999999999999e-08,0,0,0,0
1.0329999999999999e-08,0,0,0,0
1.0339999999999999e-08,0,0,0,0
1.035e-08,0,0,0,0
1.036e-08,0,0,0,0
1.037e-08,0,0,0,0
1.038e-08,0,0,0,0
1.0389999999999999e-08,0,0,0,0
1.0399999999999999e-08,0,0,0,0
1.0409999999999999e-08,0,0,0,0
1.042e-08,0,0,0,0
1.043e-08,0,0,0,0
1.044e-08,0,0,0,0
1.045e-08,0,0,0,0
1.0459999999999999e-08,0,0,0,0
1.0469999999999999e-08,0,0,0,0
1.0479999999999999e-08,0,0,0,0
1.049e-08,0,0,0,0
1.05e-08,0,0,0,0
1.051e-08,0,0,0,0
1.052e-08,0,0,0,0
1.0529999999999999e-08,0,0,0,0
1.0539999999999999e-08,0,0,0,0
1.055e-08,0,0,0,0
1.056e-08,0,0,0,0
1.057e-08,0,0,0,0
1.058e-08,0,0,0,0
1.059e-08,0,0,0,0
1.0599999999999999e-08,0,0,0,0
1.0609999999999999e-08,0,0,0,0
1.062e-08,0,0,0,0
1.063e-08,0,0,0,0
1.064e-08,0,0,0,0
1.065e-08,0,0,0,0
1.0659999999999999e-08,0,0,0,0
1.0669999999999999e-08,0,0,0,0
1.0679999999999999e-08,0,0,0,0
1.069e-08,0,0,0,0
1.07e-08,0,0,0,0
1.071e-08,0,0,0,0
1.072e-08,0,0,0,0
1.0729999999999999e-08,0,0,0,0
1.0739999999999999e-08,0,0,0,0
1.0749999999999999e-08,0,0,0,0
1.076e-08,0,0,0,0
1.077e-08,0,0,0,0
1.078e-08,0,0,0,0
1.079e-08,0,0,0,0
1.0799999999999999e-08,0,0,0,0
1.0809999999999999e-08,0,0,0,0
1.0819999999999999e-08,0,0,0,0
1.083e-08,0,0,0,0
1.084e-08,0,0,0,0
1.085e-08,0,0,0,0
1.086e-08,0,0,0,0
1.0869999999999999e-08,0,0,0,0
1.0879999999999999e-08,0,0,0,0
1.0889999999999999e-08,0,0,0,0
1.09e-08,0,0,0,0
1.091e-08,0,0,0,0
1.092e-08,0,0,0,0
1.093e-08,0,0,0,0
1.0939999999999999e-08,0,0,0,0
1.0949999999999999e-08,0,0,0,0
1.0959999999999999e-08,0,0,0,0
1.097e-08,0,0,0,0
1.098e-08,0,0,0,0
1.099e-08,0,0,0,0
1.1e-08,0,0,0,0
1.1009999999999999e-08,0,0,0,0
1.1019999999999999e-08,0,0,0,0
1.1029999999999999e-08,0,0,0,0
1.104e-08,0,0,0,0
1.105e-08,0,0,0,0
1.106e-08,0,0,0,0
1.107e-08,0,0,0,0
1.1079999999999999e-08,0,0,0,0
1.1089999999999999e-08,0,0,0,0
1.11e-08,0,0,0,0
1.111e-08,0,0,0,0
1.112e-08,0,0,0,0
1.113e-08,0,0,0,0
1.1139999999999999e-08,0,0,0,0
1.1149999999999999e-08,0,0,0,0
1.1159999999999999e-08,0,0,0,0
1.117e-08,0,0,0,0
1.118e-08,0,0,0,0
1.119e-08,0,0,0,0
1.12e-08,0,0,0,0
1.1209999999999999e-08,0,0,0,0
1.1219999999999999e-08,0,0,0,0
1.1229999999999999e-08,0,0,0,0
1.124e-08,0,0,0,0
1.125e-08,0,0,0,0
1.126e-08,0,0,0,0
1.127e-08,0,0,0,0
1.1279999999999999e-08,0,0,0,0
1.1289999999999999e-08,0,0,0,0
1.1299999999999999e-08,0,0,0,0
1.131e-08,0,0,0,0
1.132e-08,0,0,0,0
1.133e-08,0,0,0,0
1.134e-08,0,0,0,0
1.1349999999999999e-08,0,0,0,0
1.1359999999999999e-08,0,0,0,0
1.1369999999999999e-08,0,0,0,0
1.138e-08,0,0,0,0
1.139e-08,0,0,0,0
1.14e-08,0,0,0,0
1.141e-08,0,0,0,0
1.1419999999999999e-08,0,0,0,0
1.1429999999999999e-08,0,0,0,0
1.1439999999999999e-08,0,0,0,0
1.145e-08,0,0,0,0
1.146e-08,0,0,0,0
1.147e-08,0,0,0,0
1.148e-08,0,0,0,0
1.1489999999999999e-08,0,0,0,0
1.1499999999999999e-08,0,0,0,0
1.1509999999999999e-08,0,0,0,0
1.152e-08,0,0,0,0
1.153e-08,0,0,0,0
1.154e-08,0,0,0,0
1.155e-08,0,0,0,0
1.1559999999999999e-08,0,0,0,0
1.1569999999999999e-08,0,0,0,0
1.1579999999999998e-08,0,0,0,0
1.159e-08,0,0,0,0
1.16e-08,0,0,0,0
1.161e-08,0,0,0,0
1.1619999999999999e-08,0,0,0,0
1.1629999999999999e-08,0,0,0,0
1.1639999999999999e-08,0,0,0,0
1.165e-08,0,0,0,0
1.166e-08,0,0,0,0
1.167e-08,0,0,0,0
1.168e-08,0,0,0,0
1.1689999999999999e-08,0,0,0,0
1.1699999999999999e-08,0,0,0,0
1.1709999999999999e-08,0,0,0,0
1.172e-08,0,0,0,0
1.173e-08,0,0,0,0
1.174e-08,0,0,0,0
1.175e-08,0,0,0,0
1.1759999999999999e-08,0,0,0,0
1.1769999999999999e-08,0,0,0,0
1.1779999999999999e-08,0,0,0,0
1.179e-08,0,0,0,0
1.18e-08,0,0,0,0
1.181e-08,0,0,0,0
1.182e-08,0,0,0,0
1.1829999999999999e-08,0,0,0,0
1.1839999999999999e-08,0,0,0,0
1.1849999999999999e-08,0,0,0,0
1.186e-08,0,0,0,0
1.187e-08,0,0,0,0
1.188e-08,0,0,0,0
1.189e-08,0,0,0,0
1.1899999999999999e-08,0,0,0,0
1.1909999999999999e-08,0,0,0,0
1.1919999999999999e-08,0,0,0,0
1.193e-08,0,0,0,0
1.194e-08,0,0,0,0
1.195e-08,0,0,0,0
1.196e-08,0,0,0,0
1.1969999999999999e-08,0,0,0,0
1.1979999999999999e-08,0,0,0,0
1.1989999999999999e-08,0,0,0,0
1.2e-08,0,0,0,0
1.201e-08,0,0,0,0
1.202e-08,0,0,0,0
1.203e-08,0,0,0,0
1.2039999999999999e-08,0,0,0,0
1.2049999999999999e-08,0,0,0,0
1.2059999999999998e-08,0,0,0,0
1.207e-08,0,0,0,0
1.208e-08,0,0,0,0
1.209e-08,0,0,0,0
1.2099999999999999e-08,0,0,0,0
1.2109999999999999e-08,0,0,0,0
1.2119999999999999e-08,0,0,0,0
1.213e-08,0,0,0,0
1.214e-08,0,0,0,0
1.215e-08,0,0,0,0
1.216e-08,0,0,0,0
1.2169999999999999e-08,0,0,0,0
1.2179999999999999e-08,0,0,0,0
1.2189999999999999e-08,0,0,0,0
1.22e-08,0,0,0,0
1.221e-08,0,0,0,0
1.222e-08,0,0,0,0
1.223e-08,0,0,0,0
1.2239999999999999e-08,0,0,0,0
1.2249999999999999e-08,0,0,0,0
1.2259999999999999e-08,0,0,0,0
1.227e-08,0,0,0,0
1.228e-08,0,0,0,0
1.229e-08,0,0,0,0
1.23e-08,0,0,0,0
1.2309999999999999e-08,0,0,0,0
1.2319999999999999e-08,0,0,0,0
1.2329999999999999e-08,0,0,0,0
1.234e-08,0,0,0,0
1.235e-08,0,0,0,0
1.236e-08,0,0,0,0
1.237e-08,0,0,0,0
1.2379999999999999e-08,0,0,0,0
1.2389999999999999e-08,0,0,0,0
1.2399999999999999e-08,0,0,0,0
1.241e-08,0,0,0,0
1.242e-08,0,0,0,0
1.243e-08,0,0,0,0
1.244e-08,0,0,0,0
1.2449999999999999e-08,0,0,0,0
1.2459999999999999e-08,0,0,0,0
1.2469999999999999e-08,0,0,0,0
1.248e-08,0,0,0,0
1.249e-08,0,0,0,0
1.25e-08,1,0,1,0
1.251e-08,1,0,1,0
1.2519999999999999e-08,1,0,1,0
1.2529999999999999e-08,1,0,1,0
1.2539999999999998e-08,1,0,1,0
1.255e-08,1,0,1,0
1.256e-08,1,0,1,0
1.257e-08,1,0,1,0
1.2579999999999999e-08,1,0,1,0
1.2589999999999999e-08,1,0,1,0
1.2599999999999999e-08,1,0,1,0
1.2609999999999998e-08,1,0,1,0
1.262e-08,1,0,1,0
1.263e-08,1,0,1,0
1.264e-08,1,0,1,0
1.2649999999999999e-08,1,0,1,0
1.2659999999999999e-08,1,0,1,0
1.2669999999999999e-08,1,0,1,0
1.268e-08,1,0,1,0
1.269e-08,1,0,1,0
1.27e-08,1,0,1,0
1.271e-08,1,0,1,0
1.2719999999999999e-08,1,0,1,0
1.2729999999999999e-08,1,0,1,0
1.2739999999999999e-08,1,0,1,0
1.275e-08,1,0,1,0
1.276e-08,1,0,1,0
1.277e-08,1,0,1,0
1.278e-08,1,0,1,0
1.2789999999999999e-08,1,0,1,0
1.2799999999999999e-08,1,0,1,0
1.2809999999999999e-08,1,0,1,0
1.282e-08,1,0,1,0
1.283e-08,1,0,1,0
1.284e-08,1,0,1,0
1.285e-08,1,0,1,0
1.2859999999999999e-08,1,0,1,0
1.2869999999999999e-08,1,0,1,0
1.2879999999999999e-08,1,0,1,0
1.289e-08,1,0,1,0
1.29e-08,1,0,1,0
1.291e-08,1,0,1,0
1.292e-08,1,0,1,0
1.2929999999999999e-08,1,0,1,0
1.2939999999999999e-08,1,0,1,0
1.2949999999999999e-08,1,0,1,0
1.296e-08,1,0,1,0
1.297e-08,1,0,1,0
1.298e-08,1,0,1,0
1.299e-08,1,0,1,0
1.2999999999999999e-08,1,0,1,0
1.3009999999999999e-08,1,0,1,0
1.3019999999999998e-08,1,0,1,0
1.303e-08,1,0,1,0
1.304e-08,1,0,1,0
1.305e-08,1,0,1,0
1.3059999999999999e-08,1,0,1,0
1.3069999999999999e-08,1,0,1,0
1.3079999999999999e-08,1,0,1,0
1.3089999999999998e-08,1,0,1,0
1.31e-08,1,0,1,0
1.311e-08,1,0,1,0
1.312e-08,1,0,1,0
1.3129999999999999e-08,1,0,1,0
1.3139999999999999e-08,1,0,1,0
1.3149999999999999e-08,1,0,1,0
1.3159999999999998e-08,1,0,1,0
1.317e-08,1,0,1,0
1.318e-08,1,0,1,0
1.319e-08,1,0,1,0
1.3199999999999999e-08,1,0,1,0
1.3209999999999999e-08,1,0,1,0
1.3219999999999999e-08,1,0,1,0
1.323e-08,1,0,1,0
1.324e-08,1,0,1,0
1.325e-08,1,0,1,0
1.326e-08,1,0,1,0
1.3269999999999999e-08,1,0,1,0
1.3279999999999999e-08,1,0,1,0
1.3289999999999999e-08,1,0,1,0
1.33e-08,1,0,1,0
1.331e-08,1,0,1,0
1.332e-08,1,0,1,0
1.333e-08,1,0,1,0
1.3339999999999999e-08,1,0,1,0
1.3349999999999999e-08,1,0,1,0
1.3359999999999999e-08,1,0,1,0
1.337e-08,1,0,1,0
1.338e-08,1,0,1,0
1.339e-08,1,0,1,0
1.34e-08,1,0,1,0
1.3409999999999999e-08,1,0,1,0
1.3419999999999999e-08,1,0,1,0
1.3429999999999998e-08,1,0,1,0
1.344e-08,1,0,1,0
1.345e-08,1,0,1,0
1.346e-08,1,0,1,0
1.347e-08,1,0,1,0
1.3479999999999999e-08,1,0,1,0
1.3489999999999999e-08,1,0,1,0
1.3499999999999998e-08,1,0,1,0
1.351e-08,1,0,1,0
1.352e-08,1,0,1,0
1.353e-08,1,0,1,0
1.3539999999999999e-08,1,0,1,0
1.3549999999999999e-08,1,0,1,0
1.3559999999999999e-08,1,0,1,0
1.3569999999999998e-08,1,0,1,0
1.358e-08,1,0,1,0
1.359e-08,1,0,1,0
1.36e-08,1,0,1,0
1.3609999999999999e-08,1,0,1,0
1.3619999999999999e-08,1,0,1,0
1.3629999999999999e-08,1,0,1,0
1.3639999999999998e-08,1,0,1,0
1.365e-08,1,0,1,0
1.366e-08,1,0,1,0
1.367e-08,1,0,1,0
1.3679999999999999e-08,1,0,1,0
1.3689999999999999e-08,1,0,1,0
1.3699999999999999e-08,1,0,1,0
1.3709999999999998e-08,1,0,1,0
1.372e-08,1,0,1,0
1.373e-08,1,0,1,0
1.374e-08,1,0,1,0
1.3749999999999999e-08,1,0,1,0
1.3759999999999999e-08,1,0,1,0
1.3769999999999999e-08,1,0,1,0
1.378e-08,1,0,1,0
1.379e-08,1,0,1,0
1.38e-08,1,0,1,0
1.381e-08,1,0,1,0
1.3819999999999999e-08,1,0,1,0
1.3829999999999999e-08,1,0,1,0
1.3839999999999999e-08,1,0,1,0
1.385e-08,1,0,1,0
1.386e-08,1,0,1,0
1.387e-08,1,0,1,0
1.388e-08,1,0,1,0
1.3889999999999999e-08,1,0,1,0
1.3899999999999999e-08,1,0,1,0
1.3909999999999998e-08,1,0,1,0
1.392e-08,1,0,1,0
1.393e-08,1,0,1,0
1.394e-08,1,0,1,0
1.395e-08,1,0,1,0
1.3959999999999999e-08,1,0,1,0
1.3969999999999999e-08,1,0,1,0
1.3979999999999998e-08,1,0,1,0
1.399e-08,1,0,1,0
1.4e-08,1,0,1,0
1.401e-08,1,0,1,0
1.4019999999999999e-08,1,0,1,0
1.4029999999999999e-08,1,0,1,0
1.4039999999999999e-08,1,0,1,0
1.4049999999999998e-08,1,0,1,0
1.406e-08,1,0,1,0
1.407e-08,1,0,1,0
1.408e-08,1,0,1,0
1.4089999999999999e-08,1,0,1,0
1.4099999999999999e-08,1,0,1,0
1.4109999999999999e-08,1,0,1,0
1.4119999999999998e-08,1,0,1,0
1.413e-08,1,0,1,0
1.414e-08,1,0,1,0
1.415e-08,1,0,1,0
1.4159999999999999e-08,1,0,1,0
1.4169999999999999e-08,1,0,1,0
1.4179999999999999e-08,1,0,1,0
1.4189999999999998e-08,1,0,1,0
1.42e-08,1,0,1,0
1.421e-08,1,0,1,0
1.422e-08,1,0,1,0
1.4229999999999999e-08,1,0,1,0
1.4239999999999999e-08,1,0,1,0
1.4249999999999999e-08,1,0,1,0
1.4259999999999998e-08,1,0,1,0
1.427e-08,1,0,1,0
1.428e-08,1,0,1,0
1.429e-08,1,0,1,0
1.4299999999999999e-08,1,0,1,0
1.4309999999999999e-08,1,0,1,0
1.4319999999999999e-08,1,0,1,0
1.433e-08,1,0,1,0
1.434e-08,1,0,1,0
1.435e-08,1,0,1,0
1.436e-08,1,0,1,0
1.4369999999999999e-08,1,0,1,0
1.4379999999999999e-08,1,0,1,0
1.4389999999999998e-08,1,0,1,0
1.44e-08,1,0,1,0
1.441e-08,1,0,1,0
1.442e-08,1,0,1,0
1.443e-08,1,0,1,0
1.4439999999999999e-08,1,0,1,0
1.4449999999999999e-08,1,0,1,0
1.4459999999999998e-08,1,0,1,0
1.447e-08,1,0,1,0
1.448e-08,1,0,1,0
1.449e-08,1,0,1,0
1.4499999999999999e-08,1,0,1,0
1.4509999999999999e-08,1,0,1,0
1.4519999999999999e-08,1,0,1,0
1.4529999999999998e-08,1,0,1,0
1.454e-08,1,0,1,0
1.455e-08,1,0,1,0
1.456e-08,1,0,1,0
1.4569999999999999e-08,1,0,1,0
1.4579999999999999e-08,1,0,1,0
1.4589999999999999e-08,1,0,1,0
1.4599999999999998e-08,1,0,1,0
1.461e-08,1,0,1,0
1.462e-08,1,0,1,0
1.463e-08,1,0,1,0
1.4639999999999999e-08,1,0,1,0
1.4649999999999999e-08,1,0,1,0
1.4659999999999999e-08,1,0,1,0
1.4669999999999998e-08,1,0,1,0
1.468e-08,1,0,1,0
1.469e-08,1,0,1,0
1.47e-08,1,0,1,0
1.4709999999999999e-08,1,0,1,0
1.4719999999999999e-08,1,0,1,0
1.4729999999999999e-08,1,0,1,0
1.4739999999999998e-08,1,0,1,0
1.475e-08,1,0,1,0
1.476e-08,1,0,1,0
1.477e-08,1,0,1,0
1.4779999999999999e-08,1,0,1,0
1.4789999999999999e-08,1,0,1,0
1.4799999999999999e-08,1,0,1,0
1.4809999999999998e-08,1,0,1,0
1.482e-08,1,0,1,0
1.483e-08,1,0,1,0
1.484e-08,1,0,1,0
1.4849999999999999e-08,1,0,1,0
1.4859999999999999e-08,1,0,1,0
1.4869999999999998e-08,1,0,1,0
1.488e-08,1,0,1,0
1.489e-08,1,0,1,0
1.49e-08,1,0,1,0
1.491e-08,1,0,1,0
1.492e-08,1,0,1,0
1.493e-08,1,0,1,0
1.494e-08,1,0,1,0
1.4949999999999998e-08,1,0,1,0
1.496e-08,1,0,1,0
1.4969999999999998e-08,1,0,1,0
1.498e-08,1,0,1,0
1.499e-08,1,0,1,0
1.5e-08,1,0,1,0
1.501e-08,1,0,1,0
1.5019999999999998e-08,1,0,1,0
1.503e-08,1,0,1,0
1.5039999999999998e-08,1,0,1,0
1.505e-08,1,0,1,0
1.506e-08,1,0,1,0
1.507e-08,1,0,1,0
1.508e-08,1,0,1,0
1.5089999999999998e-08,1,0,1,0
1.51e-08,1,0,1,0
1.5109999999999998e-08,1,0,1,0
1.512e-08,1,0,1,0
1.513e-08,1,0,1,0
1.514e-08,1,0,1,0
1.515e-08,1,0,1,0
1.5159999999999998e-08,1,0,1,0
1.517e-08,1,0,1,0
1.5179999999999998e-08,1,0,1,0
1.519e-08,1,0,1,0
1.52e-08,1,0,1,0
1.521e-08,1,0,1,0
1.522e-08,1,0,1,0
1.5229999999999998e-08,1,0,1,0
1.524e-08,1,0,1,0
1.5249999999999998e-08,1,0,1,0
1.526e-08,1,0,1,0
1.527e-08,1,0,1,0
1.528e-08,1,0,1,0
1.529e-08,1,0,1,0
1.5299999999999998e-08,1,0,1,0
1.531e-08,1,0,1,0
1.5319999999999998e-08,1,0,1,0
1.533e-08,1,0,1,0
1.534e-08,1,0,1,0
1.535e-08,1,0,1,0
1.536e-08,1,0,1,0
1.5369999999999998e-08,1,0,1,0
1.538e-08,1,0,1,0
1.5389999999999998e-08,1,0,1,0
1.54e-08,1,0,1,0
1.541e-08,1,0,1,0
1.542e-08,1,0,1,0
1.543e-08,1,0,1,0
1.5439999999999998e-08,1,0,1,0
1.545e-08,1,0,1,0
1.5459999999999997e-08,1,0,1,0
1.547e-08,1,0,1,0
1.548e-08,1,0,1,0
1.549e-08,1,0,1,0
1.55e-08,1,0,1,0
1.5509999999999998e-08,1,0,1,0
1.552e-08,1,0,1,0
1.5529999999999997e-08,1,0,1,0
1.554e-08,1,0,1,0
1.555e-08,1,0,1,0
1.556e-08,1,0,1,0
1.557e-08,1,0,1,0
1.5579999999999998e-08,1,0,1,0
1.559e-08,1,0,1,0
1.5599999999999997e-08,1,0,1,0
1.561e-08,1,0,1,0
1.562e-08,1,0,1,0
1.5629999999999998e-08,1,0,1,0
1.564e-08,1,0,1,0
1.5649999999999998e-08,1,0,1,0
1.566e-08,1,0,1,0
1.567e-08,1,0,1,0
1.568e-08,1,0,1,0
1.569e-08,1,0,1,0
1.5699999999999998e-08,1,0,1,0
1.571e-08,1,0,1,0
1.5719999999999998e-08,1,0,1,0
1.573e-08,1,0,1,0
1.574e-08,1,0,1,0
1.575e-08,1,0,1,0
1.576e-08,1,0,1,0
1.5769999999999998e-08,1,0,1,0
1.578e-08,1,0,1,0
1.5789999999999998e-08,1,0,1,0
1.58e-08,1,0,1,0
1.581e-08,1,0,1,0
1.582e-08,1,0,1,0
1.583e-08,1,0,1,0
1.5839999999999998e-08,1,0,1,0
1.585e-08,1,0,1,0
1.5859999999999998e-08,1,0,1,0
1.587e-08,1,0,1,0
1.588e-08,1,0,1,0
1.589e-08,1,0,1,0
1.59e-08,1,0,1,0
1.5909999999999998e-08,1,0,1,0
1.592e-08,1,0,1,0
1.5929999999999998e-08,1,0,1,0
1.594e-08,1,0,1,0
1.595e-08,1,0,1,0
1.596e-08,1,0,1,0
1.597e-08,1,0,1,0
1.5979999999999998e-08,1,0,1,0
1.599e-08,1,0,1,0
1.5999999999999998e-08,1,0,1,0
1.601e-08,1,0,1,0
1.602e-08,1,0,1,0
1.603e-08,1,0,1,0
1.604e-08,1,0,1,0
1.6049999999999998e-08,1,0,1,0
1.606e-08,1,0,1,0
1.6069999999999998e-08,1,0,1,0
1.608e-08,1,0,1,0
1.609e-08,1,0,1,0
1.61e-08,1,0,1,0
1.611e-08,1,0,1,0
1.6119999999999998e-08,1,0,1,0
1.613e-08,1,0,1,0
1.6139999999999998e-08,1,0,1,0
1.615e-08,1,0,1,0
1.616e-08,1,0,1,0
1.617e-08,1,0,1,0
1.618e-08,1,0,1,0
1.6189999999999998e-08,1,0,1,0
1.62e-08,1,0,1,0
1.6209999999999998e-08,1,0,1,0
1.622e-08,1,0,1,0
1.623e-08,1,0,1,0
1.624e-08,1,0,1,0
1.625e-08,1,0,1,0
1.6259999999999998e-08,1,0,1,0
1.627e-08,1,0,1,0
1.6279999999999998e-08,1,0,1,0
1.629e-08,1,0,1,0
1.63e-08,1,0,1,0
1.631e-08,1,0,1,0
1.632e-08,1,0,1,0
1.6329999999999998e-08,1,0,1,0
1.634e-08,1,0,1,0
1.6349999999999998e-08,1,0,1,0
1.636e-08,1,0,1,0
1.637e-08,1,0,1,0
1.638e-08,1,0,1,0
1.639e-08,1,0,1,0
1.6399999999999998e-08,1,0,1,0
1.641e-08,1,0,1,0
1.6419999999999997e-08,1,0,1,0
1.643e-08,1,0,1,0
1.644e-08,1,0,1,0
1.645e-08,1,0,1,0
1.646e-08,1,0,1,0
1.6469999999999998e-08,1,0,1,0
1.648e-08,1,0,1,0
1.6489999999999997e-08,1,0,1,0
1.65e-08,1,0,1,0
1.651e-08,1,0,1,0
1.652e-08,1,0,1,0
